transaction_id,timestamp,sender_account_id,receiver_account_id,amount,currency,amount_etb,transaction_type,channel,device_id,city,country,ip_hash,reference_id,invoice_id,status
TX00000565,2022-07-27T02:55:05.126361,ACC0064732,ACC0051859,5412,USD,311190,Payment,Mobile Banking,DEV0078317,Jimma,Ethiopia,ac4a53ccda327eb4,REF00000565,INV0173195,Completed
TX00000566,2024-07-29T21:35:43.494122,ACC0143331,ACC0061131,8287,ETB,8287,Payment,Branch,DEV0015788,Addis Ababa,Ethiopia,e6c5ec938c77b1ea,,INV0183200,Completed
TX00000567,2024-09-29T05:49:44.784542,ACC0068262,ACC0007371,140455,USD,8076162,Deposit,ATM,DEV0041769,Addis Ababa,Ethiopia,83f380272aea6437,REF00000567,INV0174484,Completed
TX00000568,2023-05-30T20:18:50.985329,ACC0072321,ACC0035888,19978,EUR,1238636,Transfer,ATM,,Addis Ababa,Ethiopia,403d0de7c819a4a8,,INV0160924,Completed
TX00000569,2023-01-29T15:27:04.241953,ACC0114692,ACC0092193,7580,ETB,7580,Deposit,Mobile Banking,DEV0083304,Mekelle,Ethiopia,,,,Completed
TX00000570,2023-02-02T04:04:42.413639,ACC0126360,ACC0130298,92136,ETB,92136,Loan Disbursement,ATM,DEV0049186,Bahir Dar,Ethiopia,25bd05532377b928,REF00000570,,Completed
TX00000571,2024-02-19T22:37:25.438965,ACC0091953,ACC0016167,113622,ETB,113622,Mobile Money,Internet Banking,DEV0086049,Shashamane,Ethiopia,0cbadb75f03bc2e8,,INV0005464,Completed
TX00000572,2023-06-21T11:02:00.174251,ACC0138486,ACC0093538,122,CHF,7930,Deposit,Agent Banking,DEV0054241,Jimma,Ethiopia,a8a4826350b89655,,INV0133416,Completed
TX00000573,2024-01-10T22:13:14.199001,ACC0141095,ACC0055061,1654,EUR,102548,Transfer,Branch,DEV0065249,Dessie,Ethiopia,21701db02f50fad8,REF00000573,INV0069072,Completed
TX00000574,2022-03-18T03:29:20.214740,ACC0146965,ACC0085019,328,AED,5117,Withdrawal,Branch,DEV0047700,Addis Ababa,Ethiopia,747ec2a1682ae1a9,REF00000574,INV0060555,Completed
TX00000575,2024-06-09T16:00:59.829826,ACC0083046,ACC0085544,2207,ETB,2207,Payment,Mobile Banking,DEV0019172,Hawassa,Ethiopia,9cf4147bb682db5c,,INV0019419,Completed
TX00000576,2025-10-29T04:29:19.390735,ACC0125360,ACC0085277,18959,ETB,18959,Payment,USSD,DEV0002979,Addis Ababa,Ethiopia,050faa23d1aea30c,REF00000576,INV0080213,Completed
TX00000577,2025-06-08T18:03:49.507688,ACC0076046,ACC0073415,1526,EUR,94612,Payment,ATM,DEV0031315,Addis Ababa,Ethiopia,d022c294b6c661df,,INV0193852,Failed
TX00000578,2022-09-03T12:46:13.775721,ACC0120346,ACC0091177,2084,ETB,2084,Payment,Mobile Banking,DEV0077478,Dire Dawa,Ethiopia,a7dd26e0dd8eb056,REF00000578,INV0051112,Completed
TX00000579,2025-10-30T16:36:36.398598,ACC0082953,ACC0148718,19969,ETB,19969,Transfer,ATM,DEV0028452,Gondar,Ethiopia,7b944e4d106e797b,,INV0066083,Completed
TX00000580,2022-11-08T02:01:09.791594,ACC0146968,ACC0046366,2147,ETB,2147,Mobile Money,ATM,DEV0025953,Bahir Dar,Ethiopia,cc8e4db27078169f,REF00000580,INV0029590,Completed
TX00000581,2023-04-18T00:47:30.672771,ACC0117343,ACC0148389,5404,ETB,5404,Transfer,Mobile Banking,DEV0011805,Gondar,Ethiopia,5ea046659b02c3a0,,,Completed
TX00000582,2022-05-15T08:26:24.943234,ACC0063766,ACC0098576,26575,ETB,26575,Transfer,ATM,DEV0079553,Mekelle,Ethiopia,04e9db65b62cc9d1,,INV0172715,Completed
TX00000583,2023-07-20T16:47:14.370232,ACC0077275,ACC0026784,2654,CHF,172510,Deposit,Mobile Banking,DEV0018297,Dire Dawa,Ethiopia,,,,Completed
TX00000584,2022-11-28T03:11:42.831441,ACC0068197,ACC0086094,21261,ETB,21261,Transfer,Branch,DEV0086312,Hawassa,Ethiopia,357592366cebb030,REF00000584,INV0077031,Pending
TX00000585,2023-04-23T23:46:05.353804,ACC0127145,ACC0085774,2197,ETB,2197,Transfer,Mobile Banking,DEV0005018,Addis Ababa,Ethiopia,9c4609327e290c94,,INV0124886,Completed
TX00000586,2024-06-03T20:20:21.709619,ACC0040014,ACC0121410,8773,ETB,8773,Transfer,Branch,DEV0074589,Gondar,Ethiopia,2969f0c7470293a1,REF00000586,INV0181515,Completed
TX00000587,2022-11-25T21:41:10.295933,ACC0093501,ACC0021408,1289,ETB,1289,Payment,Mobile Banking,,Addis Ababa,Ethiopia,9f84400c39bf52cd,,,Pending
TX00000588,2022-12-28T12:45:35.817929,ACC0117367,ACC0030592,880,ETB,880,Deposit,Mobile Banking,DEV0013914,Addis Ababa,Ethiopia,cffaa1a3f922d5c3,,INV0090768,Completed
TX00000589,2024-09-02T00:15:27.223653,ACC0149155,ACC0094544,1637,ETB,1637,Withdrawal,Branch,DEV0070487,Addis Ababa,Ethiopia,e87b9bdd3bd5f563,REF00000589,,Completed
TX00000590,2022-12-27T08:09:24.125770,ACC0064363,ACC0140306,855,ETB,855,Loan Disbursement,ATM,DEV0026017,Addis Ababa,Ethiopia,c2833eec1cbe636d,REF00000590,INV0028535,Completed
TX00000591,2024-11-02T18:21:13.460894,ACC0086504,ACC0036638,5587,ETB,5587,Deposit,Mobile Banking,DEV0032728,Addis Ababa,Ethiopia,4418b09f21599a1b,REF00000591,INV0070037,Completed
TX00000592,2025-03-02T01:13:53.777774,ACC0015139,ACC0080244,1059,ETB,1059,FX Exchange,Mobile Banking,DEV0023007,Jijiga,Ethiopia,d171deb69bd735fd,REF00000592,INV0190163,Completed
TX00000593,2025-07-04T15:48:59.931772,ACC0047621,ACC0120825,17441,ETB,17441,Payment,ATM,DEV0042724,Jimma,Ethiopia,3869f83b6fa65f14,REF00000593,INV0176669,Completed
TX00000594,2022-07-21T03:31:42.254611,ACC0127376,ACC0140020,1789,ETB,1789,Loan Repayment,POS,DEV0076680,Harar,Ethiopia,074e0ceb6336847a,,INV0072678,Completed
TX00000595,2023-03-18T08:07:06.683955,ACC0049600,ACC0094498,3872,ETB,3872,Deposit,Mobile Banking,DEV0003488,Jijiga,Ethiopia,0f325813eade36bc,,INV0152300,Completed
TX00000596,2024-03-18T23:40:00.148372,ACC0115376,ACC0135868,3239,EUR,200818,Mobile Money,Internet Banking,DEV0033548,Addis Ababa,Ethiopia,9d66aced09c08d38,REF00000596,INV0007681,Completed
TX00000597,2022-11-08T14:31:00.687950,ACC0138196,ACC0039990,1465,ETB,1465,Payment,Mobile Banking,DEV0034635,Gondar,Ethiopia,6cd6c9a5c10e654b,,INV0014555,Completed
TX00000598,2024-10-27T08:32:25.137904,ACC0113411,ACC0058443,85,ETB,85,Deposit,USSD,DEV0059507,Addis Ababa,Ethiopia,2726f721f4a3466c,,INV0174061,Completed
TX00000599,2025-06-04T10:20:12.824703,ACC0022810,ACC0024689,437,ETB,437,Loan Repayment,Mobile Banking,DEV0074613,Hawassa,Ethiopia,a65571cb5894b437,,INV0027786,Failed
TX00000600,2025-12-03T13:00:58.348630,ACC0120299,ACC0026068,76415,ETB,76415,Mobile Money,Branch,DEV0052324,Bishoftu,Ethiopia,21313d3eb9270a2b,,INV0140767,Completed
TX00000601,2024-08-24T07:50:33.392030,ACC0139902,ACC0051544,2145,ETB,2145,Withdrawal,Internet Banking,DEV0087108,Addis Ababa,Ethiopia,,,,Completed
TX00000602,2025-01-07T08:45:24.118790,ACC0076123,ACC0041936,2490,ETB,2490,Payment,ATM,DEV0064178,Arba Minch,Ethiopia,7ee11d68f78673f6,,INV0032031,Completed
TX00000603,2022-07-17T08:54:58.511282,ACC0037709,ACC0118934,563,ETB,563,Transfer,Branch,,Mekelle,Ethiopia,55e5209dac05f171,,INV0036096,Completed
TX00000604,2024-10-12T09:40:20.487085,ACC0074561,ACC0067393,3567,ETB,3567,Withdrawal,ATM,DEV0001003,Addis Ababa,Ethiopia,69cddd51fb41b11f,,,Completed
TX00000605,2024-07-26T12:47:38.461421,ACC0120778,ACC0112327,174895,ETB,174895,Deposit,Mobile Banking,DEV0003570,Adama,Ethiopia,e9850bb2e279a837,,INV0059371,Completed
TX00000606,2023-02-07T01:37:57.591475,ACC0106968,ACC0039319,7941,USD,456608,Deposit,Internet Banking,DEV0066835,Addis Ababa,Ethiopia,8b1cb6143569b005,REF00000606,INV0056427,Completed
TX00000607,2024-08-04T19:09:10.451474,ACC0025307,ACC0009956,916,EUR,56792,Payment,Branch,DEV0054599,Mekelle,Ethiopia,a84ce2d4478b8c75,REF00000607,INV0141263,Completed
TX00000608,2023-04-11T08:46:29.440190,ACC0056785,ACC0018674,19103,ETB,19103,Payment,Mobile Banking,DEV0066944,Addis Ababa,Ethiopia,055a97bfdf04969d,REF00000608,,Completed
TX00000609,2024-12-11T19:58:13.405159,ACC0053892,ACC0019520,2295,ETB,2295,Mobile Money,ATM,DEV0001791,Dessie,Ethiopia,dfa51016088276bd,,INV0137178,Pending
TX00000610,2025-07-16T06:38:51.149677,ACC0073249,ACC0019481,8373,ETB,8373,Withdrawal,USSD,DEV0015551,Hawassa,Ethiopia,210555addabaf7c5,,,Completed
TX00000611,2022-02-04T14:35:36.921241,ACC0090328,ACC0025549,41343,ETB,41343,Transfer,Mobile Banking,DEV0070152,Hawassa,Ethiopia,a0a81e6b5ce38693,,,Completed
TX00000612,2022-11-17T12:09:17.009331,ACC0018655,ACC0115274,5444,ETB,5444,Deposit,ATM,DEV0080731,Addis Ababa,Ethiopia,b7659bcce8651d0a,,,Completed
TX00000613,2024-03-16T16:24:40.988183,ACC0063070,ACC0026654,915,ETB,915,Deposit,ATM,DEV0089499,Addis Ababa,Ethiopia,b17cf4de9ef4936b,,,Completed
TX00000614,2022-01-17T23:54:11.271809,ACC0040228,ACC0033891,271,ETB,271,Bill Payment,Branch,DEV0029464,Dilla,Ethiopia,41aa99e39adcda35,,INV0078569,Completed
TX00000615,2023-10-04T14:33:22.751476,ACC0143711,ACC0110341,9828,ETB,9828,Withdrawal,Mobile Banking,DEV0087155,Addis Ababa,Ethiopia,8ebe0587b5c4e82b,REF00000615,INV0011040,Completed
TX00000616,2025-01-22T01:21:19.586353,ACC0066472,ACC0045707,28076,ETB,28076,Payment,Internet Banking,DEV0086936,Jijiga,Ethiopia,,REF00000616,INV0090949,Pending
TX00000617,2025-04-07T17:21:20.217991,ACC0094078,ACC0135802,139639,ETB,139639,Withdrawal,Branch,DEV0049639,Addis Ababa,Ethiopia,060fe82b3973b572,,INV0006051,Completed
TX00000618,2022-12-26T01:07:03.057173,ACC0037185,ACC0073423,3035,ETB,3035,Deposit,Mobile Banking,DEV0003346,Hawassa,Ethiopia,f4b6fb946d17d5cf,REF00000618,INV0107488,Completed
TX00000619,2024-02-06T04:29:00.770541,ACC0094448,ACC0142905,1767,ETB,1767,Payment,ATM,DEV0004880,Hawassa,Ethiopia,59f56ad003323a0b,,INV0113754,Pending
TX00000620,2025-09-23T02:09:31.366536,ACC0053832,ACC0040185,3158,ETB,3158,Deposit,Mobile Banking,,Hawassa,Ethiopia,3a450047266b0b9b,REF00000620,,Completed
TX00000621,2023-11-05T21:00:43.781286,ACC0066520,ACC0014818,240,ETB,240,Transfer,Mobile Banking,DEV0006603,Hawassa,Ethiopia,872ffc074e18fa88,,INV0038039,Completed
TX00000622,2025-06-27T11:09:59.014885,ACC0056360,ACC0046674,51,ETB,51,Payment,Mobile Banking,DEV0002957,Jimma,Ethiopia,f33189ff14e494eb,REF00000622,INV0056179,Completed
TX00000623,2023-08-19T19:52:00.674987,ACC0076379,ACC0019772,8233,GBP,592776,Salary,USSD,,Shashamane,Ethiopia,38aac8b5e7640b1e,,,Completed
TX00000624,2022-07-10T18:50:55.637862,ACC0148331,ACC0071020,6494,ETB,6494,Deposit,Mobile Banking,DEV0076476,Dire Dawa,Ethiopia,d6d09fa1ea535c71,,INV0160097,Completed
TX00000625,2024-05-22T07:25:18.507542,ACC0109185,ACC0034905,11247,USD,646702,Payment,ATM,DEV0049076,Addis Ababa,Ethiopia,4364f91a3ffe9c17,REF00000625,INV0026682,Completed
TX00000626,2022-01-17T14:27:53.422435,ACC0027755,ACC0070439,357,ETB,357,Transfer,USSD,DEV0069466,Addis Ababa,Ethiopia,59d7fe95d46d872f,,,Completed
TX00000627,2023-02-19T19:18:10.427887,ACC0112326,ACC0048540,226146,EUR,14021052,FX Exchange,Mobile Banking,DEV0078586,Dire Dawa,Ethiopia,6e43950a8d3615de,REF00000627,INV0090125,Completed
TX00000628,2025-07-30T15:48:19.413396,ACC0035097,ACC0129594,13354,GBP,961488,Transfer,ATM,DEV0050634,Dire Dawa,Ethiopia,6cc9e30134376b4d,,INV0138607,Completed
TX00000629,2023-07-16T20:35:38.606121,ACC0106233,ACC0027615,2147,ETB,2147,Transfer,USSD,DEV0042612,Hawassa,Ethiopia,d22f6236616d4893,,INV0137733,Completed
TX00000630,2023-06-28T09:04:37.215032,ACC0149990,ACC0071194,929,ETB,929,Withdrawal,ATM,DEV0018549,Bahir Dar,Ethiopia,0476cbdd1459dd9e,REF00000630,INV0137698,Completed
TX00000631,2024-11-18T01:05:57.901815,ACC0120849,ACC0110425,5448,GBP,392256,Transfer,Internet Banking,DEV0038399,Addis Ababa,Ethiopia,bf733101909832ec,REF00000631,,Completed
TX00000632,2025-04-06T23:42:13.645679,ACC0058286,ACC0038983,1719,ETB,1719,Withdrawal,Internet Banking,DEV0000380,Bishoftu,Ethiopia,906d78df14c2c94b,,INV0109083,Completed
TX00000633,2024-11-26T19:14:56.623509,ACC0022273,ACC0036978,4253,ETB,4253,Payment,Mobile Banking,DEV0029997,Addis Ababa,Ethiopia,614028f18877d1eb,REF00000633,INV0169707,Completed
TX00000634,2023-04-25T13:58:06.664243,ACC0145663,ACC0066088,26421,ETB,26421,Mobile Money,Internet Banking,DEV0073642,Addis Ababa,Ethiopia,cafe3c10460b82b0,,,Completed
TX00000635,2025-02-23T07:25:59.598718,ACC0007063,ACC0037318,378,ETB,378,Deposit,ATM,DEV0079915,Harar,Ethiopia,0017033d1bf28697,,,Completed
TX00000636,2024-05-09T12:35:45.268047,ACC0123209,ACC0083664,3388,ETB,3388,Bill Payment,ATM,DEV0042217,Addis Ababa,Ethiopia,eaea68809889f8e7,REF00000636,INV0194579,Completed
TX00000637,2023-08-22T20:15:34.685836,ACC0128317,ACC0012882,40297,ETB,40297,Transfer,Internet Banking,DEV0041733,Addis Ababa,Ethiopia,6d29c4ccecd7c0b2,,INV0192502,Completed
TX00000638,2023-12-24T07:30:19.232486,ACC0082517,ACC0033918,1546,AED,24118,Deposit,Mobile Banking,DEV0034072,Addis Ababa,Ethiopia,1b3aeb78c1d3f39c,REF00000638,INV0125749,Completed
TX00000639,2024-04-04T05:21:28.410267,ACC0060414,ACC0042557,906,ETB,906,Payment,USSD,DEV0074825,Dessie,Ethiopia,8aa876b809e48933,,INV0196624,Completed
TX00000640,2024-07-25T06:22:10.305852,ACC0124292,ACC0058737,49060,ETB,49060,Deposit,Branch,DEV0009734,Addis Ababa,Ethiopia,621d223c41f520c8,,,Completed
TX00000641,2022-10-15T04:02:53.065437,ACC0005779,ACC0045025,1523,USD,87572,Mobile Money,Internet Banking,,Addis Ababa,Ethiopia,40ab858641abb677,,INV0006405,Completed
TX00000642,2022-08-11T17:45:57.714535,ACC0110996,ACC0007089,2143,ETB,2143,Transfer,ATM,DEV0017874,Addis Ababa,Ethiopia,37f1770223cfdbe8,REF00000642,,Completed
TX00000643,2023-02-12T15:59:04.784337,ACC0057297,ACC0036197,1059,ETB,1059,Deposit,ATM,DEV0043161,Dire Dawa,Ethiopia,ff8af9828df43f7d,REF00000643,INV0198930,Completed
TX00000644,2025-09-26T08:49:14.839968,ACC0085163,ACC0116407,2625,ETB,2625,Transfer,Mobile Banking,DEV0019716,Addis Ababa,Ethiopia,7651eb8e72c4f224,,INV0033451,Completed
TX00000645,2024-02-29T00:17:00.461258,ACC0119579,ACC0107996,17116,ETB,17116,Withdrawal,Mobile Banking,DEV0018016,Addis Ababa,Ethiopia,adc64f6ec95446d7,REF00000645,INV0067023,Completed
TX00000646,2023-03-23T14:34:02.208563,ACC0057093,ACC0136207,930,ETB,930,Payment,USSD,DEV0004982,Adama,Ethiopia,6c096421fdddbd47,REF00000646,,Completed
TX00000647,2022-02-18T00:40:21.117843,ACC0134413,ACC0130770,6190,ETB,6190,Loan Repayment,Mobile Banking,DEV0066254,Gondar,Ethiopia,,REF00000647,INV0099771,Completed
TX00000648,2023-04-23T19:06:35.283857,ACC0135591,ACC0032921,21408,ETB,21408,Payment,ATM,,Shashamane,Ethiopia,5bea9f69763b95ad,,INV0071946,Completed
TX00000649,2024-11-10T06:51:21.138444,ACC0038239,ACC0008522,432,ETB,432,Mobile Money,Mobile Banking,DEV0049132,Hosaena,Ethiopia,,,INV0145200,Completed
TX00000650,2023-10-17T14:25:09.443606,ACC0135597,ACC0065378,6707,ETB,6707,Payment,Mobile Banking,DEV0038302,Addis Ababa,Ethiopia,70417a578a607acf,,,Failed
TX00000651,2025-09-11T09:14:43.905802,ACC0035651,ACC0059877,3731,ETB,3731,Deposit,Mobile Banking,DEV0012926,Dessie,Ethiopia,e5cdf44f816b0957,REF00000651,INV0101203,Completed
TX00000652,2022-03-21T17:54:01.834991,ACC0080243,ACC0003743,2222,ETB,2222,Transfer,ATM,DEV0002020,Addis Ababa,Ethiopia,1f1a53e317b14006,REF00000652,INV0019405,Completed
TX00000653,2025-08-19T19:20:10.066579,ACC0147143,ACC0021255,531,ETB,531,Transfer,Branch,DEV0087977,Addis Ababa,Ethiopia,924bba8e7d1e5dc0,,,Completed
TX00000654,2024-06-10T23:39:25.863333,ACC0102333,ACC0133876,194,EUR,12028,Payment,Internet Banking,DEV0033554,Adama,Ethiopia,db567cff6668028e,,INV0049641,Pending
TX00000655,2023-12-05T19:40:26.151934,ACC0054183,ACC0121814,8415,EUR,521730,Transfer,ATM,DEV0016031,Arba Minch,Ethiopia,e86a0dcf9b811061,,,Completed
TX00000656,2023-10-26T17:27:53.034428,ACC0121408,ACC0078771,2048,ETB,2048,Payment,Internet Banking,,Addis Ababa,Ethiopia,30c143307cbb4fae,,INV0023406,Completed
TX00000657,2023-04-04T22:28:24.601616,ACC0120817,ACC0134049,5407,ETB,5407,Transfer,USSD,DEV0028489,Addis Ababa,Ethiopia,44d492dc1a359a18,REF00000657,INV0061513,Completed
TX00000658,2025-05-15T18:37:11.647156,ACC0062280,ACC0076947,528,USD,30360,Transfer,Mobile Banking,DEV0070409,Bahir Dar,Ethiopia,0b7cf49d87044112,REF00000658,INV0171305,Failed
TX00000659,2024-12-21T03:07:35.801306,ACC0036955,ACC0121240,4397,ETB,4397,Loan Disbursement,Mobile Banking,DEV0073184,Addis Ababa,Ethiopia,,REF00000659,INV0062277,Failed
TX00000660,2024-07-08T05:05:34.976083,ACC0116017,ACC0082368,1748,ETB,1748,Payment,ATM,DEV0017331,Jijiga,Ethiopia,71c8870a96df70da,REF00000660,INV0098936,Completed
TX00000661,2024-04-20T16:38:52.360898,ACC0014970,ACC0002551,221948,ETB,221948,Payment,Mobile Banking,DEV0015065,Addis Ababa,Ethiopia,56ca58232571647e,REF00000661,INV0146806,Reversed
TX00000662,2025-07-31T07:26:37.091931,ACC0007490,ACC0033662,6579,ETB,6579,Payment,Mobile Banking,DEV0032935,Harar,Ethiopia,ac7a01aa69a207f9,REF00000662,INV0098780,Completed
TX00000663,2022-05-28T10:21:14.287827,ACC0132029,ACC0085779,22139,USD,1272992,Transfer,Internet Banking,,Adama,Ethiopia,873c7cef6df6a51e,,,Completed
TX00000664,2025-07-28T07:44:51.740264,ACC0052603,ACC0022722,1841,ETB,1841,Payment,Mobile Banking,DEV0012299,Addis Ababa,Ethiopia,15a1b4f213872d53,,INV0140271,Completed
TX00000665,2022-04-09T17:53:17.125668,ACC0109800,ACC0096190,12962,ETB,12962,Transfer,Mobile Banking,DEV0029839,Nekemte,Ethiopia,a0714d220b8dcbeb,,INV0041516,Completed
TX00000666,2023-07-26T20:52:23.482934,ACC0007657,ACC0012090,51493,EUR,3192566,Transfer,Mobile Banking,DEV0027513,Addis Ababa,Ethiopia,40d56dfa8e992a0f,,INV0030735,Completed
TX00000667,2025-03-01T12:10:47.893423,ACC0024629,ACC0055919,88,USD,5060,Payment,Internet Banking,DEV0021704,Bahir Dar,Ethiopia,5a75ef695d4cb47b,,INV0128262,Completed
TX00000668,2025-10-01T16:55:08.339473,ACC0002072,ACC0088308,899,EUR,55738,Payment,USSD,DEV0034314,Mekelle,Ethiopia,eb073d397809dd51,,INV0067181,Completed
TX00000669,2023-04-23T16:33:01.558446,ACC0127131,ACC0114428,993,ETB,993,Payment,Mobile Banking,DEV0016839,Dessie,Ethiopia,6f16041150d85612,,INV0104400,Completed
TX00000670,2025-06-16T00:09:06.042745,ACC0147621,ACC0136596,33405,ETB,33405,Withdrawal,Mobile Banking,DEV0089603,Dessie,Ethiopia,b6209ba647993372,,INV0023269,Completed
TX00000671,2025-01-09T08:11:08.672304,ACC0076712,ACC0100468,23509,ETB,23509,Mobile Money,ATM,,Adama,Ethiopia,890bd943bd44f24a,,,Completed
TX00000672,2022-06-08T11:19:29.074355,ACC0083892,ACC0081066,70067,ETB,70067,Deposit,Mobile Banking,DEV0085870,Hosaena,Ethiopia,99a82ecdd2dad097,,,Completed
TX00000673,2025-09-09T18:50:01.714803,ACC0079637,ACC0111055,11245,ETB,11245,Bill Payment,Mobile Banking,DEV0077826,Dessie,Ethiopia,cc95f8c6d9099713,,INV0030531,Completed
TX00000674,2023-01-10T21:03:34.186925,ACC0134693,ACC0019730,151,ETB,151,Transfer,Mobile Banking,,Dire Dawa,Ethiopia,48c21753b2e32d4c,REF00000674,,Completed
TX00000675,2025-03-26T06:49:03.530638,ACC0071077,ACC0140900,6942,ETB,6942,Deposit,Mobile Banking,DEV0081051,Dessie,Ethiopia,e7c44ef3b4da7903,,INV0150989,Completed
TX00000676,2024-09-04T00:16:56.728417,ACC0135691,ACC0098175,110861,ETB,110861,Loan Disbursement,ATM,DEV0049920,Adama,Ethiopia,18e0b8a8d518b31f,,,Completed
TX00000677,2022-08-28T06:22:50.954644,ACC0110476,ACC0032010,4565,ETB,4565,Deposit,ATM,,Hosaena,Ethiopia,b7d615d74dbdd67a,,INV0104089,Failed
TX00000678,2024-11-12T00:50:25.002858,ACC0049870,ACC0118633,13788,ETB,13788,Payment,ATM,,Adama,Ethiopia,da8296db5f527b83,,,Completed
TX00000679,2024-04-09T11:45:47.244998,ACC0093073,ACC0078028,9874,ETB,9874,Transfer,Mobile Banking,DEV0063355,Addis Ababa,Ethiopia,1c21ebfb461f185d,REF00000679,INV0089821,Failed
TX00000680,2024-10-22T18:14:30.135634,ACC0103984,ACC0149192,525,ETB,525,Withdrawal,Mobile Banking,,Dilla,Ethiopia,90e35b245cccd60a,REF00000680,,Completed
TX00000681,2023-11-29T14:59:28.191307,ACC0069360,ACC0052899,110417,ETB,110417,Transfer,ATM,DEV0075572,Bahir Dar,Ethiopia,3b44b8b03f0125d0,,INV0165380,Completed
TX00000682,2022-05-09T05:28:41.142572,ACC0112647,ACC0067183,1292,ETB,1292,Transfer,Mobile Banking,DEV0040816,Addis Ababa,Ethiopia,24795cfcfe495cb1,,,Completed
TX00000683,2025-10-29T21:34:51.535447,ACC0041096,ACC0021462,1629,ETB,1629,Payment,Mobile Banking,DEV0072696,Sodo,Ethiopia,1d8d9f0736a17233,,INV0003094,Completed
TX00000684,2023-10-01T12:37:57.717595,ACC0109019,ACC0039479,5348,ETB,5348,Bill Payment,Mobile Banking,DEV0012810,Dire Dawa,Ethiopia,2ca4ba80036a3fbe,,INV0194582,Completed
TX00000685,2023-02-16T21:13:08.829144,ACC0122378,ACC0025758,952,ETB,952,Payment,USSD,DEV0028391,Asella,Ethiopia,0bd806e0c69aab54,REF00000685,INV0127043,Completed
TX00000686,2025-01-19T05:37:27.560759,ACC0034478,ACC0106040,36842,GBP,2652624,Withdrawal,USSD,DEV0055399,Bahir Dar,Ethiopia,132979e3ef8c9670,,,Completed
TX00000687,2022-03-05T04:25:44.965284,ACC0019263,ACC0010188,62462,ETB,62462,Payment,Internet Banking,DEV0025995,Mekelle,Ethiopia,1027e75065c25f2e,,INV0039353,Completed
TX00000688,2023-04-15T19:23:17.181204,ACC0146202,ACC0025167,1045,ETB,1045,Transfer,Mobile Banking,,Addis Ababa,Ethiopia,b3cd39674099836b,,INV0065284,Completed
TX00000689,2022-12-07T03:45:30.846925,ACC0119029,ACC0134246,374208,ETB,374208,Withdrawal,ATM,DEV0019108,Gondar,Ethiopia,c3e96793ab5b4027,REF00000689,,Completed
TX00000690,2022-11-25T00:34:17.834184,ACC0112222,ACC0076872,7549,GBP,543528,Transfer,USSD,DEV0053212,Mekelle,Ethiopia,df8f5144a01110b9,,INV0077757,Completed
TX00000691,2023-06-01T05:54:10.004476,ACC0021049,ACC0047035,1282,ETB,1282,Payment,Mobile Banking,,Debre Birhan,Ethiopia,,,INV0191229,Completed
TX00000692,2022-09-28T13:57:32.545090,ACC0062501,ACC0086070,1277,ETB,1277,Payment,Mobile Banking,,Dire Dawa,Ethiopia,ad5938119d3e0aca,,,Completed
TX00000693,2022-02-27T03:53:07.820392,ACC0115422,ACC0103739,57661,ETB,57661,Withdrawal,Mobile Banking,DEV0060655,Addis Ababa,Ethiopia,0f4f0618a6cb7164,,INV0084487,Completed
TX00000694,2025-01-31T10:35:32.745928,ACC0143915,ACC0031478,2198,ETB,2198,Payment,Mobile Banking,DEV0080016,Arba Minch,Ethiopia,9b1c8858fb538f47,,INV0021626,Completed
TX00000695,2022-03-28T15:59:51.020571,ACC0018162,ACC0024561,111566,ETB,111566,Transfer,USSD,DEV0041418,Addis Ababa,Ethiopia,ee6a570236ff6510,,INV0088547,Completed
TX00000696,2023-01-07T22:29:49.155020,ACC0041269,ACC0093900,548,ETB,548,Transfer,ATM,DEV0015685,Asella,Ethiopia,9664cfb8318bde05,,,Completed
TX00000697,2024-08-24T09:20:23.489205,ACC0051162,ACC0015995,21218,GBP,1527696,Payment,Internet Banking,DEV0057462,Mekelle,Ethiopia,d99add085764b121,,INV0137232,Failed
TX00000698,2025-08-07T08:03:45.624012,ACC0074115,ACC0111710,4978,ETB,4978,Salary,ATM,DEV0081229,Hosaena,Ethiopia,ebb993553ba225e8,REF00000698,,Completed
TX00000699,2024-01-22T22:23:12.674841,ACC0062729,ACC0085032,15304,AED,238742,Transfer,ATM,DEV0068217,Addis Ababa,Ethiopia,38480fb060486744,,INV0074607,Completed
TX00000700,2024-10-28T03:02:32.086431,ACC0067470,ACC0052697,109816,ETB,109816,Deposit,ATM,DEV0031999,Addis Ababa,Ethiopia,7edec879a7f31649,,INV0120057,Completed
TX00000701,2025-12-25T10:02:54.088282,ACC0121987,ACC0134474,14067,ETB,14067,Withdrawal,Mobile Banking,DEV0049425,Harar,Ethiopia,afeb178960aa6370,,,Completed
TX00000702,2025-05-12T09:52:46.891731,ACC0076833,ACC0137197,35709,GBP,2571048,Deposit,ATM,DEV0057230,Debre Birhan,Ethiopia,5bc7c202777a4bf6,REF00000702,INV0065079,Completed
TX00000703,2023-11-25T22:41:35.702673,ACC0065950,ACC0083636,4070,ETB,4070,Payment,ATM,DEV0050274,Shashamane,Ethiopia,,,,Completed
TX00000704,2025-08-08T05:17:25.277398,ACC0148034,ACC0103808,7268,ETB,7268,Withdrawal,Internet Banking,DEV0012914,Sodo,Ethiopia,62b6f1ed765aff6f,,INV0061275,Completed
